"ncm;nves;nves_nm;pais_origem;fob_kg_minimo_dolar_truncado;fob_kg_maximo_dolar_truncado;fob_kg_media_dolar_truncado;fob_kg_mediana_dolar_truncado;fob_kg_desvio_padrao_dolar_truncado;fob_kg_quartil1_truncado;fob_kg_quartil3_truncado;fob_ume_minimo_dolar_truncado;fob_ume_maximo_dolar_truncado;fob_ume_media_dolar_truncado;fob_ume_mediana_dolar_truncado;fob_ume_desvio_padrao_dolar_truncado;fob_ume_quartil1_truncado;fob_ume_quartil3_truncado;vmle_soma_dolar_truncado;peso_liq_soma_truncado;qtd_ume_soma_truncado;frete_minimo_dolar_truncado;frete_media_dolar_truncado;frete_mediana_dolar_truncado;frete_maximo_dolar_truncado;frete_desvio_padrao_dolar_truncado;seguro_minimo_dolar_truncado;seguro_media_dolar_truncado;seguro_mediana_dolar_truncado;seguro_maximo_dolar_truncado;seguro_desvio_padrao_dolar_truncado;ume"
"87089490;S/NVE;S/NVE;ESTADOS UNIDOS;2.01;6620.0;229.0;30.3;773.0;18.1;112.0;2.01;6620.0;229.0;30.3;773.0;18.1;112.0;517000.0;15700.0;15700.0;0.0;200.0;13.8;4350.0;533.0;0.0;4.81;0.25;147.0;19.3;Quilograma"
"87089490;S/NVE;S/NVE;FORMOSA (TAIWAN);2.29;239.0;66.9;29.2;81.0;18.0;63.0;2.29;239.0;66.9;29.2;81.0;18.0;63.0;27600.0;8310.0;8310.0;0.0;23.6;4.05;173.0;56.3;0.0;0.415;0.0;3.61;1.19;Quilograma"
"87089490;S/NVE;S/NVE;FRANCA;0.94;2370.0;36.9;7.36;175.0;4.58;18.4;0.94;2370.0;36.9;7.36;175.0;4.58;18.4;3690000.0;648000.0;648000.0;0.0;299.0;110.0;5030.0;607.0;0.0;1.37;0.55;45.2;3.6;Quilograma"
"87089490;S/NVE;S/NVE;HUNGRIA, REPUBLICA DA;4.51;314.0;55.4;24.6;91.5;11.6;36.7;4.51;314.0;55.4;24.6;91.5;11.6;36.7;230000.0;28700.0;28700.0;0.06;697.0;5.02;4240.0;1420.0;0.0;1.76;0.25;9.1;2.68;Quilograma"
"87089490;S/NVE;S/NVE;INDIA;0.446;1250.0;12.2;4.26;81.7;2.79;6.19;0.446;1250.0;12.2;4.26;81.7;2.79;6.19;3030000.0;697000.0;697000.0;0.0;636.0;210.0;14700.0;1550.0;0.0;2.06;1.07;50.9;4.22;Quilograma"
"87089490;S/NVE;S/NVE;ITALIA;1.98;1050.0;40.5;15.1;114.0;7.99;38.2;1.98;1050.0;40.5;15.1;114.0;7.99;38.2;993000.0;234000.0;234000.0;0.0;149.0;27.3;1500.0;339.0;0.0;0.559;0.18;8.98;1.02;Quilograma"
"87089490;S/NVE;S/NVE;JAPAO;4.76;884.0;58.8;21.3;145.0;10.0;31.0;4.76;884.0;58.8;21.3;145.0;10.0;31.0;500000.0;37200.0;37200.0;0.04;172.0;43.9;1690.0;319.0;0.0;3.92;1.09;22.6;5.88;Quilograma"
"87089490;S/NVE;S/NVE;MEXICO;3.36;115.0;29.7;15.1;34.0;7.28;33.5;3.36;115.0;29.7;15.1;34.0;7.28;33.5;1600000.0;158000.0;158000.0;0.0;1360.0;102.0;6840.0;1970.0;0.0;6.85;0.39;61.3;14.5;Quilograma"
"87089490;S/NVE;S/NVE;POLONIA, REPUBLICA DA;6.98;188.0;18.9;14.4;27.3;7.05;18.4;6.98;188.0;18.9;14.4;27.3;7.05;18.4;372000.0;26700.0;26700.0;0.03;452.0;1.89;16400.0;2100.0;0.0;0.127;0.02;1.61;0.331;Quilograma"
"87089490;S/NVE;S/NVE;PORTUGAL;11.2;107.0;59.1;54.1;46.1;17.6;105.0;11.2;107.0;59.1;54.1;46.1;17.6;105.0;1830.0;77.2;77.2;0.77;10.6;6.96;26.7;11.3;0.0;0.022;0.0;0.1;0.0438;Quilograma"
"87089490;S/NVE;S/NVE;REINO UNIDO;4.33;167.0;36.9;5.69;53.4;5.64;52.9;4.33;167.0;36.9;5.69;53.4;5.64;52.9;209000.0;37400.0;37400.0;0.0;623.0;558.0;4600.0;975.0;0.0;1.41;0.81;10.3;2.24;Quilograma"
"87089490;S/NVE;S/NVE;ROMENIA;1.09;402.0;10.9;4.38;36.1;3.48;6.58;1.09;402.0;10.9;4.38;36.1;3.48;6.58;3420000.0;727000.0;727000.0;0.01;467.0;255.0;3580.0;677.0;0.0;2.42;1.05;32.1;3.6;Quilograma"
"87089490;S/NVE;S/NVE;SUECIA;3.56;5170.0;111.0;20.3;577.0;11.9;61.9;3.56;5170.0;111.0;20.3;577.0;11.9;61.9;273000.0;14900.0;14900.0;0.0;16.1;3.07;382.0;41.3;0.0;0.176;0.07;3.69;0.374;Quilograma"
"87089490;S/NVE;S/NVE;TAILANDIA;8.58;59.8;18.6;14.4;15.2;10.1;15.3;8.58;59.8;18.6;14.4;15.2;10.1;15.3;431000.0;30500.0;30500.0;5.83;674.0;175.0;3870.0;1000.0;0.01;8.48;2.03;52.9;13.3;Quilograma"
"87089490;S/NVE;S/NVE;TCHECA, REPUBLICA;14.0;423.0;151.0;79.6;164.0;26.5;294.0;14.0;423.0;151.0;79.6;164.0;26.5;294.0;221000.0;9490.0;9490.0;0.02;228.0;3.16;3610.0;800.0;0.0;2.0;0.69;10.6;3.06;Quilograma"
"87089490;S/NVE;S/NVE;TURQUIA;1.59;95.8;14.6;5.44;23.7;3.86;11.8;1.59;95.8;14.6;5.44;23.7;3.86;11.8;455000.0;106000.0;106000.0;0.0;453.0;17.0;3670.0;933.0;0.0;1.68;0.155;12.9;2.46;Quilograma"
"87089510;S/NVE;S/NVE;ALEMANHA;24.0;545.0;74.7;42.3;94.4;27.4;89.9;26.6;601.0;82.7;42.1;114.0;35.9;94.8;356000.0;5860.0;5430.0;0.19;266.0;109.0;2680.0;532.0;0.0;1.44;0.29;16.4;2.99;Unidade"
"87089510;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;13.9;138.0;32.7;33.4;18.4;24.9;35.2;23.2;163.0;32.7;29.4;19.6;27.8;30.8;603000.0;20300.0;18300.0;5.63;173.0;84.6;2590.0;415.0;0.0;0.292;0.0;9.24;1.42;Unidade"
"87089510;S/NVE;S/NVE;ESPANHA;7.79;191.0;41.5;30.2;39.5;22.7;41.4;20.3;505.0;61.1;33.2;103.0;28.2;42.0;334000.0;12800.0;10800.0;0.29;173.0;108.0;748.0;198.0;0.0;2.08;1.18;7.13;2.47;Unidade"
"87089510;S/NVE;S/NVE;ESTADOS UNIDOS;20.4;10700.0;724.0;46.5;2660.0;31.2;73.9;10.8;234.0;75.0;51.4;59.1;40.1;83.3;410000.0;13300.0;10700.0;0.33;1470.0;65.3;4100.0;1930.0;0.0;3.48;0.045;14.4;5.4;Unidade"
"87089510;S/NVE;S/NVE;HUNGRIA, REPUBLICA DA;22.5;571.0;115.0;57.5;154.0;24.1;121.0;29.5;725.0;151.0;60.4;200.0;31.6;156.0;57600.0;1560.0;1260.0;0.32;92.3;52.5;582.0;114.0;0.0;0.32;0.155;2.55;0.499;Unidade"
"87089510;S/NVE;S/NVE;MEXICO;5.72;212.0;41.1;32.5;36.4;22.7;40.4;6.56;236.0;43.3;31.5;38.4;25.3;45.4;5240000.0;154000.0;165000.0;0.04;1350.0;259.0;19000.0;3380.0;0.0;13.5;0.97;150.0;28.1;Unidade"
"87089510;S/NVE;S/NVE;POLONIA, REPUBLICA DA;13.6;779.0;96.8;35.5;153.0;29.3;58.2;16.5;496.0;84.2;34.0;118.0;30.0;36.0;178000.0;5720.0;6340.0;0.03;235.0;162.0;2510.0;415.0;0.0;0.37;0.265;1.53;0.368;Unidade"
"87089510;S/NVE;S/NVE;TAILANDIA;12.6;184.0;37.1;31.0;28.1;22.1;37.5;15.3;229.0;45.9;35.4;45.9;26.2;38.0;2180000.0;81100.0;71600.0;7.79;1190.0;661.0;7210.0;1660.0;0.0;12.8;7.46;97.5;16.9;Unidade"
"87089521;S/NVE;S/NVE;MEXICO;16.3;57.2;27.1;26.9;6.6;23.6;30.2;2.93;17.2;9.19;8.65;4.44;6.07;12.1;2570000.0;105000.0;307000.0;115.0;2320.0;2200.0;8880.0;1900.0;0.01;179.0;45.7;934.0;254.0;Unidade"
"87089522;S/NVE;S/NVE;JAPAO;28.7;258.0;59.2;39.4;70.2;34.6;41.1;1.03;29.9;17.7;20.3;8.05;13.2;21.4;246000.0;6410.0;15700.0;0.04;646.0;247.0;3400.0;1040.0;0.0;7.89;3.41;41.6;12.6;Unidade"
"87089529;S/NVE;S/NVE;ALEMANHA;4.8;1830.0;177.0;144.0;268.0;132.0;163.0;0.058;40.3;3.29;2.69;5.92;2.27;2.72;923000.0;9760.0;402000.0;0.01;122.0;3.51;2110.0;335.0;0.01;2.14;0.03;28.5;4.87;Unidade"
"87089529;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;1.49;259.0;40.3;8.7;77.1;7.07;15.1;0.0734;139.0;8.34;0.547;27.5;0.386;2.09;354000.0;40100.0;454000.0;0.18;478.0;358.0;1880.0;523.0;0.0;1.41;0.899;6.92;1.64;Unidade"
"87089529;S/NVE;S/NVE;COREIA (DO SUL), REPUBLICA DA;3.45;226.0;44.1;5.97;86.3;4.12;8.35;0.0477;35.1;7.14;0.371;13.3;0.179;4.84;33100.0;5870.0;363000.0;0.3;492.0;418.0;1310.0;447.0;0.0;14.7;12.6;49.4;17.5;Unidade"
"87089529;S/NVE;S/NVE;JAPAO;3.65;215.0;91.1;20.3;104.0;6.72;210.0;0.05;2.36;1.52;2.3;1.07;0.334;2.32;40500.0;4900.0;64800.0;1.13;428.0;2.65;3340.0;1040.0;0.0;6.09;0.905;34.8;11.1;Unidade"
"87089529;S/NVE;S/NVE;MEXICO;8.03;203.0;61.6;38.9;61.5;14.1;49.2;0.14;3.63;1.37;0.2;1.47;0.159;3.07;124000.0;3950.0;107000.0;0.02;578.0;90.1;3870.0;1020.0;0.0;7.89;1.32;47.7;13.3;Unidade"
"87089529;S/NVE;S/NVE;TAILANDIA;4.56;281.0;105.0;10.0;129.0;6.04;274.0;0.48;8.73;2.64;2.14;2.04;1.15;4.38;156000.0;19300.0;120000.0;2.09;1790.0;477.0;8070.0;2680.0;0.14;23.8;1.85;134.0;42.4;Unidade"
"87089910;S/NVE;S/NVE;ALEMANHA;5.11;150.0;77.8;86.3;67.9;14.3;133.0;5.11;150.0;77.8;86.3;67.9;14.3;133.0;823.0;123.0;123.0;0.22;23.7;5.06;66.8;32.5;0.0;0.113;0.0;0.35;0.175;Quilograma"
"87089910;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;0.256;2790.0;84.8;21.9;370.0;7.14;25.0;0.256;2790.0;84.8;21.9;370.0;7.14;25.0;70900.0;6670.0;6670.0;0.01;64.0;24.6;451.0;83.7;0.0;0.271;0.0;14.5;1.87;Quilograma"
"87089910;S/NVE;S/NVE;ESTADOS UNIDOS;2.36;1440.0;385.0;203.0;519.0;52.9;385.0;2.36;1440.0;385.0;203.0;519.0;52.9;385.0;37500.0;236.0;236.0;0.23;49.7;28.2;140.0;53.6;0.0;1.32;1.4;3.47;1.27;Quilograma"
"87089990;S/NVE;S/NVE;AFRICA DO SUL;7.61;181.0;43.5;24.3;58.1;10.6;45.0;7.61;181.0;43.5;24.3;58.1;10.6;45.0;72300.0;6490.0;6490.0;0.0;580.0;16.5;3380.0;1160.0;0.0;6.67;0.005;40.8;14.1;Quilograma"
"87089990;S/NVE;S/NVE;ALEMANHA;0.451;37300.0;97.4;20.2;969.0;10.0;45.6;0.451;37300.0;97.4;20.2;969.0;10.0;45.6;13200000.0;1290000.0;1290000.0;0.0;180.0;5.91;80000.0;2220.0;0.0;2.18;0.29;252.0;10.9;Quilograma"
"87089990;S/NVE;S/NVE;ARGENTINA;0.639;256.0;19.0;13.2;27.4;4.85;24.7;0.639;256.0;19.0;13.2;27.4;4.85;24.7;1340000.0;231000.0;231000.0;0.0;107.0;22.0;1180.0;207.0;0.0;2.62;0.3;144.0;9.77;Quilograma"
"87089990;S/NVE;S/NVE;AUSTRIA;0.3;127000.0;1020.0;38.7;10800.0;10.0;111.0;0.3;127000.0;1020.0;38.7;10800.0;10.0;111.0;279000.0;19900.0;19900.0;0.0;73.7;4.18;2450.0;275.0;0.0;0.716;0.05;23.0;2.41;Quilograma"
"87089990;S/NVE;S/NVE;BELGICA;0.54;26700.0;109.0;15.3;1320.0;7.84;37.6;0.54;26700.0;109.0;15.3;1320.0;7.84;37.6;789000.0;65900.0;65900.0;0.0;103.0;12.9;2780.0;291.0;0.0;0.857;0.04;53.1;4.93;Quilograma"
"87089990;S/NVE;S/NVE;BRASIL;1.81;498.0;67.6;49.0;85.0;19.9;78.6;1.81;498.0;67.6;49.0;85.0;19.9;78.6;42700.0;3040.0;3040.0;0.01;56.0;10.1;485.0;99.6;0.0;2.45;0.27;20.1;4.5;Quilograma"
"87089990;S/NVE;S/NVE;BULGARIA, REPUBLICA DA;12.7;802.0;118.0;17.7;193.0;17.4;127.0;12.7;802.0;118.0;17.7;193.0;17.4;127.0;191000.0;10700.0;10700.0;0.01;33.6;15.2;260.0;54.3;0.04;1.77;0.65;15.5;3.02;Quilograma"
"87089990;S/NVE;S/NVE;CANADA;4.79;944.0;59.6;27.0;113.0;14.7;52.0;4.79;944.0;59.6;27.0;113.0;14.7;52.0;549000.0;27300.0;27300.0;0.02;263.0;9.92;12500.0;1390.0;0.0;1.62;0.03;47.2;5.83;Quilograma"
"87089990;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;0.075;9310.0;48.6;10.9;352.0;5.11;21.5;0.075;9310.0;48.6;10.9;352.0;5.11;21.5;15800000.0;2620000.0;2620000.0;0.0;577.0;49.0;32700.0;1510.0;0.0;6.5;0.04;769.0;32.6;Quilograma"
"87089990;S/NVE;S/NVE;COREIA (DO SUL), REPUBLICA DA;1.31;1840.0;24.8;11.6;111.0;5.76;17.8;1.31;1840.0;24.8;11.6;111.0;5.76;17.8;1880000.0;301000.0;301000.0;0.01;366.0;73.8;7210.0;934.0;0.0;1.67;0.27;36.1;5.24;Quilograma"
"87089990;S/NVE;S/NVE;DINAMARCA;2.79;402.0;20.2;7.37;51.6;5.29;11.9;2.79;402.0;20.2;7.37;51.6;5.29;11.9;307000.0;43800.0;43800.0;0.14;489.0;73.8;7250.0;1120.0;0.0;1.1;0.235;12.7;1.94;Quilograma"
"87089990;S/NVE;S/NVE;ESLOVACA, REPUBLICA;2.82;1520.0;40.5;14.9;111.0;8.5;30.1;2.82;1520.0;40.5;14.9;111.0;8.5;30.1;1720000.0;105000.0;105000.0;0.01;97.9;11.1;2950.0;342.0;0.0;2.84;0.16;140.0;12.7;Quilograma"
"87089990;S/NVE;S/NVE;ESLOVENIA, REPUBLICA DA;2.62;524.0;36.0;11.9;68.7;6.44;21.4;2.62;524.0;36.0;11.9;68.7;6.44;21.4;190000.0;20100.0;20100.0;0.0;20.3;1.72;239.0;45.8;0.0;0.763;0.14;9.19;1.53;Quilograma"
"87089990;S/NVE;S/NVE;ESPANHA;1.14;5820.0;52.5;9.94;373.0;4.89;23.1;1.14;5820.0;52.5;9.94;373.0;4.89;23.1;3020000.0;543000.0;543000.0;0.0;304.0;20.8;17300.0;1240.0;0.0;2.03;0.31;142.0;8.91;Quilograma"
"87089990;S/NVE;S/NVE;ESTADOS UNIDOS;0.0244;346000.0;641.0;41.0;9380.0;20.4;87.6;0.0244;346000.0;641.0;41.0;9380.0;20.4;87.6;6580000.0;286000.0;286000.0;0.0;191.0;6.9;21900.0;936.0;0.0;3.38;0.42;231.0;13.0;Quilograma"
"87089990;S/NVE;S/NVE;ESTONIA, REPUBLICA DA;2.69;96.8;14.3;10.0;11.9;6.89;17.5;2.69;96.8;14.3;10.0;11.9;6.89;17.5;329000.0;43500.0;43500.0;0.01;73.6;13.2;1900.0;170.0;0.0;0.219;0.09;3.58;0.419;Quilograma"
"87089990;S/NVE;S/NVE;FINLANDIA;6.19;13300.0;226.0;44.0;1250.0;13.4;116.0;6.19;13300.0;226.0;44.0;1250.0;13.4;116.0;91700.0;7850.0;7850.0;0.0;48.3;12.1;1290.0;143.0;0.0;0.291;0.1;3.1;0.459;Quilograma"
"87089990;S/NVE;S/NVE;FORMOSA (TAIWAN);2.43;526.0;47.8;20.1;83.8;10.7;41.2;2.43;526.0;47.8;20.1;83.8;10.7;41.2;196000.0;17900.0;17900.0;0.1;461.0;6.47;13700.0;1900.0;0.0;1.48;0.04;22.4;3.91;Quilograma"
"87089990;S/NVE;S/NVE;FRANCA;0.384;43200.0;70.1;12.7;1130.0;7.2;33.4;0.384;43200.0;70.1;12.7;1130.0;7.2;33.4;3570000.0;309000.0;309000.0;0.0;194.0;13.5;42800.0;1510.0;0.0;0.557;0.11;31.7;1.71;Quilograma"
"87089990;S/NVE;S/NVE;HONG KONG;1.45;490.0;71.1;3.88;155.0;3.47;18.1;1.45;490.0;71.1;3.88;155.0;3.47;18.1;145000.0;39600.0;39600.0;0.21;615.0;133.0;2340.0;846.0;0.0;33.5;2.07;170.0;57.3;Quilograma"
"87089990;S/NVE;S/NVE;HUNGRIA, REPUBLICA DA;6.9;3490.0;133.0;68.3;302.0;18.8;159.0;6.9;3490.0;133.0;68.3;302.0;18.8;159.0;796000.0;32400.0;32400.0;0.0;160.0;3.09;1560.0;383.0;0.0;1.92;0.36;75.8;6.43;Quilograma"
"87089990;S/NVE;S/NVE;INDIA;0.0795;46100.0;142.0;9.04;1980.0;5.24;16.1;0.0795;46100.0;142.0;9.04;1980.0;5.24;16.1;2920000.0;462000.0;462000.0;0.0;508.0;49.4;35000.0;1940.0;0.0;2.87;0.2;230.0;12.5;Quilograma"
"87089990;S/NVE;S/NVE;INDONESIA;6.32;511.0;50.1;15.0;94.3;12.3;46.5;6.32;511.0;50.1;15.0;94.3;12.3;46.5;488000.0;27600.0;27600.0;4.08;466.0;139.0;2910.0;742.0;0.05;4.31;2.17;23.0;6.07;Quilograma"
"87089990;S/NVE;S/NVE;ITALIA;0.601;3650.0;33.5;12.9;125.0;7.02;27.2;0.601;3650.0;33.5;12.9;125.0;7.02;27.2;10500000.0;1070000.0;1070000.0;0.0;120.0;13.0;8280.0;448.0;0.0;3.12;0.26;1320.0;35.5;Quilograma"
"87089990;S/NVE;S/NVE;JAPAO;1.02;711000.0;1650.0;22.7;33300.0;11.2;51.8;1.02;711000.0;1650.0;22.7;33300.0;11.2;51.8;2670000.0;150000.0;150000.0;0.0;131.0;25.2;1980.0;253.0;0.0;3.1;0.7;149.0;8.75;Quilograma"
"87089990;S/NVE;S/NVE;LITUANIA, REPUBLICA DA;2.74;75.1;32.2;13.8;29.7;8.29;70.8;2.74;75.1;32.2;13.8;29.7;8.29;70.8;19000.0;2100.0;2100.0;0.01;37.4;1.08;605.0;129.0;0.0;1.27;0.025;13.8;3.99;Quilograma"
"87089990;S/NVE;S/NVE;MARROCOS;0.42;2170.0;59.6;9.28;308.0;4.67;19.1;0.42;2170.0;59.6;9.28;308.0;4.67;19.1;60700.0;11700.0;11700.0;0.01;54.6;4.36;1330.0;212.0;0.0;0.195;0.02;2.39;0.419;Quilograma"
"87089990;S/NVE;S/NVE;MEXICO;0.899;121000.0;252.0;14.6;4850.0;9.94;29.0;0.899;121000.0;252.0;14.6;4850.0;9.94;29.0;14400000.0;1530000.0;1530000.0;0.0;810.0;79.2;27200.0;2160.0;0.0;4.47;0.44;107.0;10.6;Quilograma"
"87089990;S/NVE;S/NVE;NORUEGA;5.31;73.2;15.1;12.6;11.2;10.2;15.9;5.31;73.2;15.1;12.6;11.2;10.2;15.9;212000.0;19900.0;19900.0;0.01;116.0;7.84;3400.0;394.0;0.0;0.356;0.095;6.6;0.82;Quilograma"
"87089990;S/NVE;S/NVE;PAISES BAIXOS (HOLANDA);1.41;1120.0;26.6;10.2;107.0;6.01;14.4;1.41;1120.0;26.6;10.2;107.0;6.01;14.4;3110000.0;398000.0;398000.0;0.0;484.0;56.8;39000.0;1940.0;0.0;2.48;0.45;135.0;10.4;Quilograma"
"87089990;S/NVE;S/NVE;POLONIA, REPUBLICA DA;0.287;1190.0;31.0;13.4;66.5;8.31;25.0;0.287;1190.0;31.0;13.4;66.5;8.31;25.0;2780000.0;256000.0;256000.0;0.0;114.0;15.0;6220.0;420.0;0.0;1.08;0.14;174.0;7.23;Quilograma"
"87089990;S/NVE;S/NVE;PORTUGAL;1.88;7350.0;139.0;18.0;810.0;7.82;37.3;1.88;7350.0;139.0;18.0;810.0;7.82;37.3;899000.0;268000.0;268000.0;0.0;170.0;1.63;2640.0;497.0;0.0;7.18;0.06;112.0;21.3;Quilograma"
"87089990;S/NVE;S/NVE;REINO UNIDO;1.43;478000.0;1240.0;23.7;23800.0;6.54;60.4;1.43;478000.0;1240.0;23.7;23800.0;6.54;60.4;1240000.0;126000.0;126000.0;0.0;247.0;14.5;21200.0;1210.0;0.0;1.45;0.09;263.0;13.5;Quilograma"
"87089990;S/NVE;S/NVE;ROMENIA;1.33;673.0;42.0;21.2;71.0;10.9;46.9;1.33;673.0;42.0;21.2;71.0;10.9;46.9;1490000.0;85000.0;85000.0;0.01;129.0;10.0;6460.0;516.0;0.0;1.92;0.54;29.0;4.22;Quilograma"
"87089990;S/NVE;S/NVE;SERVIA;18.0;180.0;59.4;56.7;45.1;18.2;71.0;18.0;180.0;59.4;56.7;45.1;18.2;71.0;64900.0;1630.0;1630.0;0.06;29.7;3.46;309.0;75.3;0.0;0.512;0.12;4.39;0.961;Quilograma"
"87089990;S/NVE;S/NVE;SUECIA;0.0666;248000.0;84.1;10.0;3710.0;6.15;17.1;0.0666;248000.0;84.1;10.0;3710.0;6.15;17.1;10800000.0;1270000.0;1270000.0;0.0;164.0;16.4;19100.0;772.0;0.0;0.642;0.13;45.5;2.52;Quilograma"
"87089990;S/NVE;S/NVE;SUICA;0.0848;162.0;28.3;18.7;35.4;9.22;23.2;0.0848;162.0;28.3;18.7;35.4;9.22;23.2;255000.0;33000.0;33000.0;0.0;49.4;10.4;542.0;100.0;0.0;0.418;0.03;4.6;0.945;Quilograma"
"87089990;S/NVE;S/NVE;TAILANDIA;0.306;4000000.0;47000.0;21.1;418000.0;8.09;60.2;0.306;4000000.0;47000.0;21.1;418000.0;8.09;60.2;3850000.0;385000.0;385000.0;0.0;639.0;83.6;111000.0;5560.0;0.0;4.74;1.39;80.9;10.1;Quilograma"
"87089990;S/NVE;S/NVE;TCHECA, REPUBLICA;1.05;2840.0;51.7;20.0;150.0;10.1;45.1;1.05;2840.0;51.7;20.0;150.0;10.1;45.1;1410000.0;126000.0;126000.0;0.0;91.7;10.1;1860.0;225.0;0.0;0.71;0.17;34.3;2.35;Quilograma"
"87089990;S/NVE;S/NVE;TUNISIA;50.5;1120.0;221.0;140.0;212.0;115.0;232.0;50.5;1120.0;221.0;140.0;212.0;115.0;232.0;17200.0;89.4;89.4;0.02;12.0;0.285;286.0;55.9;0.0;0.294;0.075;1.7;0.442;Quilograma"
"87089990;S/NVE;S/NVE;TURQUIA;1.71;17300.0;69.4;10.2;909.0;5.84;18.4;1.71;17300.0;69.4;10.2;909.0;5.84;18.4;1730000.0;304000.0;304000.0;0.0;1030.0;37.5;58900.0;5400.0;0.0;3.33;0.27;102.0;11.4;Quilograma"
"87091100;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;2.01;17.8;10.3;10.0;4.5;8.32;12.3;1750.0;46800.0;9610.0;5160.0;13300.0;4000.0;7290.0;1450000.0;123000.0;85.0;154.0;3990.0;2150.0;22800.0;6810.0;0.0;292.0;19.4;2290.0;708.0;Unidade"
"87099000;S/NVE;S/NVE;ALEMANHA;18.2;53.5;34.1;27.8;14.5;23.0;46.6;18.2;53.5;34.1;27.8;14.5;23.0;46.6;6100.0;220.0;220.0;0.14;86.9;29.3;450.0;160.0;0.0;0.331;0.07;1.83;0.67;Quilograma"
"87099000;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;5.58;94.7;25.3;10.6;33.7;7.39;16.7;5.58;94.7;25.3;10.6;33.7;7.39;16.7;13800.0;1250.0;1250.0;0.19;308.0;23.2;1600.0;566.0;0.0;1.6;0.06;7.21;2.56;Quilograma"
"87099000;S/NVE;S/NVE;ESTADOS UNIDOS;22.2;57300.0;5330.0;226.0;13000.0;35.7;3320.0;22.2;57300.0;5330.0;226.0;13000.0;35.7;3320.0;51000.0;1140.0;1140.0;0.0;131.0;11.9;1190.0;274.0;0.0;4.14;0.155;71.0;15.0;Quilograma"
"87099000;S/NVE;S/NVE;FRANCA;5.27;3340.0;1470.0;608.0;1690.0;118.0;3280.0;5.27;3340.0;1470.0;608.0;1690.0;118.0;3280.0;8340.0;142.0;142.0;44.8;405.0;340.0;906.0;385.0;0.0;2.67;0.0;12.0;5.28;Quilograma"
"87116000;SI.87116000.AA.0001;""TIPO: Esqueite motorizado de duas rodas situadas lado a lado, de propulsão elétrica, comumente conhecido por """"hoverboard"""","";CHINA, REPUBLICA POPULAR;2.99;4.57;4.12;4.34;0.645;4.25;4.45;25.5;300.0;110.0;64.4;115.0;26.3;134.0;174000.0;39700.0;5920.0;15.3;1670.0;1650.0;3580.0;1510.0;0.0;79.0;0.0;395.0;176.0;Unidade"
"87116000;SI.87116000.AA.9999;TIPO: Outros;CHINA, REPUBLICA POPULAR;1.2;91.7;5.43;3.35;8.52;2.83;4.74;0.287;902.0;215.0;169.0;167.0;120.0;232.0;3660000.0;738000.0;20600.0;0.25;2100.0;1090.0;37000.0;3720.0;0.0;30.5;0.0;1590.0;163.0;Unidade"
"87120010;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;1.22;40.3;6.79;1.91;13.5;1.68;2.7;8.32;571.0;106.0;37.1;190.0;20.8;79.5;120000.0;39900.0;4620.0;15.5;2420.0;2280.0;5980.0;2080.0;0.0;20.1;0.0;102.0;38.9;Unidade"
"87120010;S/NVE;S/NVE;FORMOSA (TAIWAN);8.3;397.0;198.0;172.0;131.0;120.0;297.0;93.5;7170.0;2930.0;2700.0;2130.0;1820.0;3510.0;154000.0;1160.0;86.0;30.1;823.0;493.0;3580.0;1180.0;0.0;9.81;0.0;71.9;25.2;Unidade"
"87131000;S/NVE;S/NVE;CHINA, REPUBLICA POPULAR;2.66;7.3;4.26;3.38;1.43;3.21;5.53;15.8;104.0;49.9;46.8;24.4;35.3;60.0;1550000.0;414000.0;35700.0;3.1;7660.0;5140.0;30500.0;7720.0;0.0;47.3;23.6;254.0;60.8;Unidade"
"87131000;S/NVE;S/NVE;ESTADOS UNIDOS;21.6;228.0;92.9;71.7;82.8;35.5;107.0;22.8;3580.0;2090.0;2140.0;1380.0;1640.0;3060.0;126000.0;3940.0;69.0;16.6;978.0;624.0;2170.0;1010.0;0.39;60.2;4.85;273.0;119.0;Unidade"
"87141000;SI.87141000.AA.0001;ESPÉCIE: Amortecedor;CHINA, REPUBLICA POPULAR;0.48;82.1;6.48;3.05;12.1;1.84;6.17;0.48;82.1;6.48;3.05;12.1;1.84;6.17;1910000.0;433000.0;433000.0;4.04;1260.0;753.0;10400.0;2010.0;0.0;11.2;0.0;268.0;38.3;Quilograma"
"87141000;SI.87141000.AA.0001;ESPÉCIE: Amortecedor;INDIA;3.0;15.0;6.7;6.32;3.51;3.68;9.07;3.0;15.0;6.7;6.32;3.51;3.68;9.07;274000.0;46100.0;46100.0;80.7;425.0;125.0;3010.0;664.0;0.0;2.64;1.75;19.8;3.31;Quilograma"
"87141000;SI.87141000.AA.0001;ESPÉCIE: Amortecedor;ITALIA;20.8;223.0;75.1;43.6;58.4;39.2;81.3;20.8;223.0;75.1;43.6;58.4;39.2;81.3;439000.0;9800.0;9800.0;4.81;336.0;226.0;1190.0;321.0;0.05;1.97;0.92;19.9;3.54;Quilograma"
